	rowtime	anomalyScore
466	2018-10-22 04:15:00	0.63329273
467	2018-10-23 03:45:00	0.71039104
468	2018-11-06 22:50:00	0.59803015
469	2018-10-19 00:15:00	0.72109807
470	2018-10-11 09:05:00	1.9856458
471	2018-10-12 16:55:00	0.6082810000000001
472	2018-10-23 10:50:00	0.92826253
473	2018-10-23 16:45:00	0.79443645
474	2018-10-29 04:20:00	0.6405050999999999
475	2018-10-18 06:00:00	1.0929874
476	2018-10-31 23:40:00	0.7086071999999999
477	2018-11-05 14:50:00	0.9260120999999999
478	2018-10-29 00:35:00	0.8400548000000001
479	2018-11-06 19:45:00	0.6586517
480	2018-11-03 15:25:00	0.86105585
481	2018-10-17 16:25:00	0.78238595
482	2018-10-17 08:25:00	0.90013385
483	2018-11-06 22:40:00	0.6121178
484	2018-10-21 22:05:00	0.89677376
485	2018-10-21 19:30:00	0.6545854
486	2018-10-24 16:00:00	0.80002415
487	2018-10-23 09:20:00	0.6909917
488	2018-11-07 02:55:00	0.65703434
489	2018-10-22 19:50:00	0.7045316999999999
490	2018-11-07 18:50:00	0.8896386999999999
491	2018-10-18 06:05:00	1.0501934
492	2018-11-08 08:05:00	0.76679575
493	2018-10-27 17:40:00	0.92571145
494	2018-11-06 19:40:00	1.0386921999999998
495	2018-10-14 06:20:00	0.7945854
496	2018-11-02 22:55:00	0.75986713
497	2018-11-01 21:05:00	0.69043505
498	2018-10-28 21:10:00	0.6970195
499	2018-10-23 03:35:00	0.61794364
500	2018-10-21 13:20:00	0.68236697
501	2018-10-17 03:50:00	0.62178093
502	2018-10-14 11:50:00	0.63184804
503	2018-10-13 18:55:00	0.6238263000000001
504	2018-10-30 15:45:00	0.6048941
505	2018-10-25 21:50:00	1.1186878999999998
506	2018-10-16 03:45:00	0.8234082
507	2018-10-29 15:50:00	0.6370524000000001
508	2018-10-27 07:40:00	0.6791876
509	2018-10-12 07:05:00	0.7537366999999999
510	2018-11-01 20:20:00	0.6817531
511	2018-11-07 22:20:00	0.6214538000000001
512	2018-10-30 04:35:00	0.7032337
513	2018-10-28 03:55:00	0.76930505
514	2018-10-18 04:40:00	0.71022326
515	2018-10-20 22:30:00	0.6621241999999999
516	2018-10-30 05:40:00	0.63651085
517	2018-10-20 18:50:00	0.6899203
518	2018-10-28 18:00:00	1.0233456
519	2018-10-22 23:30:00	0.6626972
520	2018-11-04 14:45:00	0.7779602
521	2018-10-31 22:15:00	0.6774654999999999
522	2018-10-19 18:35:00	0.9167028
523	2018-10-26 04:05:00	0.69566596
524	2018-11-05 11:15:00	0.6169175
525	2018-10-17 15:45:00	0.9434213
526	2018-10-22 08:45:00	0.6757867
527	2018-10-19 23:05:00	0.70716655
528	2018-10-30 11:30:00	0.7726831999999999
529	2018-10-15 07:10:00	0.8901098
530	2018-11-06 02:00:00	0.70751584
531	2018-11-03 09:10:00	0.72329867
532	2018-11-08 13:10:00	0.608359
533	2018-10-18 21:40:00	0.8521446
534	2018-11-02 05:05:00	1.5898843
535	2018-10-18 07:10:00	0.6534499
536	2018-10-18 15:35:00	0.84257674
537	2018-10-25 13:30:00	0.65155286
538	2018-10-18 07:50:00	0.7880229999999999
539	2018-10-27 08:20:00	0.8334483
540	2018-10-21 15:25:00	0.68837106
541	2018-10-31 20:25:00	0.69915956
542	2018-11-07 02:20:00	0.97470397
543	2018-10-12 21:30:00	0.7011616
544	2018-11-05 04:05:00	0.8935129999999999
545	2018-10-16 20:50:00	1.1431204
546	2018-11-04 21:05:00	0.70946246
547	2018-10-16 14:45:00	0.9719511999999999
548	2018-11-07 00:00:00	0.9562448
549	2018-10-30 13:45:00	0.8846103999999999
550	2018-10-24 08:05:00	0.8886271000000001
551	2018-10-23 10:15:00	0.6618569000000001
552	2018-10-13 15:30:00	0.7597742
553	2018-10-12 11:05:00	0.97390455
554	2018-10-27 11:50:00	0.67553115
555	2018-10-29 05:00:00	0.68036294
556	2018-10-30 03:25:00	0.83966273
557	2018-10-12 18:10:00	0.98067904
558	2018-11-09 07:20:00	0.6529596999999999
559	2018-10-26 10:35:00	0.7257307
560	2018-10-17 15:20:00	0.7921571
561	2018-10-25 02:25:00	0.62920177
